id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
32978401,Stately Theater District 1BR w/ Indoor pool + Gym by Blueground,44375550153,unconfirmed,Blueground,Manhattan,Theater District,40.760761,-73.986107,United States,US,True,strict,Entire home/apt,2009.0,$815 ,$163 ,30.0,1.0,1/6/2022,0.51,4.0,332.0,321.0,,
56471034,Kosher 1 bedroom with balcony & private bathroom,41677861275,verified,Esther,Brooklyn,Prospect-Lefferts Gardens,40.66313,-73.94028,United States,US,False,strict,Private room,2021.0,$934 ,$187 ,1.0,12.0,6/10/2018,0.39,1.0,3.0,5.0,,
56408072,Spacious 2 Bedroom Apartment with Balcony,29341121960,unconfirmed,Jason,Queens,Middle Village,40.71157,-73.87619,United States,US,False,moderate,Entire home/apt,2014.0,$544 ,$109 ,30.0,0.0,,,5.0,1.0,280.0,#NAME?,
42957910,2 bed/2 bath floor - unique West Village townhouse,28226528352,unconfirmed,Barbara,Manhattan,West Village,40.73537,-74.00209,United States,US,False,moderate,Entire home/apt,2009.0,$718 ,$144 ,2.0,57.0,7/1/2019,1.68,4.0,2.0,22.0,Please note that there is no smoking or any type of drugs in the apartment and please be respectful of other apartment mates. You are welcome to use the kitchen appliances as long as you clean up after yourself!,
40209113,SPECIAL OFFER* 1BDR IN EAST VILLAGE,25369057414,unconfirmed,Shervin,Manhattan,East Village,40.72915,-73.98565,United States,US,True,strict,Entire home/apt,2007.0,$204 ,$41 ,2.0,29.0,6/30/2019,0.47,1.0,1.0,361.0,,
45164901,Cozy East Village Studio,69762673971,unconfirmed,Mia,Manhattan,East Village,40.72724,-73.98291,United States,US,True,strict,Entire home/apt,2010.0,$886 ,$177 ,7.0,9.0,8/21/2018,0.35,2.0,1.0,0.0,No smoking and no parties.,
32827624,10 MINUTES CLOSE TO MIDTOWN  MANHATTAN,27974062298,unconfirmed,Tj,Queens,Astoria,40.75792,-73.92852,United States,US,True,strict,Private room,2003.0,$634 ,$127 ,3.0,22.0,1/9/2022,0.7,5.0,3.0,354.0,,
44401070,Private room 5 mins to Manhattan 2 blocks to train,55135031410,unconfirmed,Rossana,Queens,Astoria,40.75902,-73.9154,United States,US,True,strict,Private room,2011.0,$731 ,$146 ,4.0,39.0,5/10/2019,1.5,3.0,2.0,292.0,"Please try to make less noise when talking, moving suitcases in your room as the house has very little sound barrier. The stairs makes a lot of noise when people walk fast, please be considered. The guest must be a non-smoker and his/her clothes should not smell of smoke. No smoking inside/outside.  Use of cologne/perfume/other product with noticeable scent/ sprays are not allowed in or out of the house. Trash has to be separated from recycle. No trash may be put in any containers outside of the house. If you unable to separate the trash, at least, please be considered and don't mix recycles with food or personal product waist. Single use plastic bags should not be taking from the store: you will get your personal fordable reusable bag and may keep it. Please use other resources conservatively and be conscience about the impact on the environment. We all share this planet. Don't give this mailing address to anyone before confirming by email First offense address sharing $200, and every",
23586540,Coral Harlem Studio,85980866606,verified,Kenya,Manhattan,Harlem,40.82297,-73.93948,United States,US,True,flexible,Private room,2012.0,$791 ,$158 ,2.0,12.0,6/26/2019,2.83,2.0,1.0,129.0,,
56430716,Airy 2-Bedroom Apt with Terrace in Spanish Harlem,41153883683,verified,Sarah,Manhattan,East Harlem,40.79952,-73.93764,United States,US,False,moderate,Entire home/apt,2008.0,$126 ,$25 ,3.0,4.0,9/3/2018,0.17,5.0,1.0,7.0,,
10658854,SPACE & LIGHT 3 Blocks from Union Square,16571168690,unconfirmed,Alexandre,Manhattan,Gramercy,40.73491,-73.984,United States,US,False,moderate,Private room,2017.0,"$1,125 ",$225 ,2.0,1.0,7/26/2016,0.03,1.0,1.0,0.0,,
18276728,Spacious home next to JFK airport,16559929829,verified,Paul,Queens,Jamaica,40.66735,-73.78922,United States,US,False,moderate,Entire home/apt,2006.0,"$1,183 ",$237 ,2.0,50.0,7/7/2019,3.87,3.0,1.0,181.0,#NAME?,
19749712,Cozy overnight bed by Central Park,37673761390,unconfirmed,Jacob,Manhattan,Hell's Kitchen,40.76587,-73.98878,United States,US,False,flexible,Shared room,2003.0,$116 ,$23 ,1.0,33.0,6/8/2019,2.79,2.0,7.0,225.0,#NAME?,
32954653,*NEW* Master Private Room in the Heart of Astoria,5869497777,verified,David,Queens,Ditmars Steinway,40.77194,-73.91823,United States,US,False,strict,Private room,2012.0,$778 ,$156 ,1.0,6.0,1/7/2022,1.68,5.0,11.0,365.0,,
11871705,Luxury Four-Bedroom/Six Bed Apt - Prime Chelsea,66454136492,unconfirmed,Jay,Manhattan,Chelsea,40.74407,-73.99366,United States,US,False,strict,Entire home/apt,2012.0,$482 ,$96 ,4.0,69.0,6/18/2019,2.13,1.0,1.0,280.0,"No candles, no smoking, no food in room, no private kitchen use.",
14301272,Cozy studio in the heart of Chelsea!,80411496539,verified,Eric,Manhattan,Chelsea,40.7483,-74.00031,United States,US,True,strict,Entire home/apt,2011.0,$120 ,$24 ,2.0,10.0,9/3/2018,0.41,2.0,1.0,5.0,No smoking in the unit ( strict)  No pets (strict)  No bringing guys inside (strict)  No open flame There is a $100 charge for lost key due to the tap system installed in building  Please keep your volume down to respect other neighbors,
49263519,Private  furnished 1BR in a 4BR on Upper West Side,66793520903,verified,Samuel,Manhattan,Upper West Side,40.80057,-73.96679,United States,US,True,strict,Private room,2012.0,$519 ,$104 ,4.0,0.0,,,2.0,1.0,0.0,"There will be a contract exchange for this property which will include such things as keeping noise to respectful level, no more than six renters at a time, no pets, no smoking.  Must have a credit card to put on file in case of damages.  Must provide copy of license or passport. **All people are counted including infants toward the number in your group *** We will decline alterations that are made after you check in the unit.  We follow the cancelation policy. **** Lost keys will be charged a $200 fee *****No parties",
27441042,SMH's Abode,45924862884,verified,Angie,Manhattan,Hell's Kitchen,40.76125,-73.99506,United States,US,True,strict,Entire home/apt,2004.0,$943 ,$189 ,3.0,1.0,6/23/2019,1.0,4.0,1.0,39.0,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  22",
43346177,Immaculate Apt 15 minutes to midtown NYC by train.,13308110740,unconfirmed,Joanne,Queens,Long Island City,40.76112,-73.92631,United States,US,False,moderate,Entire home/apt,2011.0,$433 ,$87 ,3.0,43.0,6/23/2019,1.35,4.0,1.0,105.0,"I expect guests to be respectful, clean, and caring of the space and it's belongings.  No smoking in the house. No pets please. (I love them, but the space isn't conducive for them). By booking this space you are accepting responsibility for all damages caused by you and/or your guest(s) to this house and/or it's contents. Please remove shoes at the front foyer.  I ask that guests do not use any of the food in the refrigerator or cabinets. You are welcome to purchase your own food to store and to cook with if you'd like. Please only use kitchen appliances that you are familiar with using so they are operated correctly and safely. There are paper bags beside the kitchen trash can and these are for recycling of glass, plastic, paper and cardboard.",
14838108,Charming studio in the heart of Astoria,19362337123,verified,Maja,Queens,Astoria,40.76189,-73.92332,United States,US,True,moderate,Entire home/apt,2012.0,$519 ,$104 ,4.0,6.0,6/11/2019,0.3,4.0,1.0,0.0,#NAME?,
35727751,Better stay close to everything you need!!,91414856792,unconfirmed,Paula,Queens,Corona,40.74618,-73.86786,United States,US,False,flexible,Private room,2020.0,$570 ,$114 ,1.0,5.0,10/31/2021,0.49,3.0,1.0,247.0,,
53624480,Large Boerum Hill 2 Bedroom,94801469324,unconfirmed,Laura,Brooklyn,Gowanus,40.68075,-73.98181,United States,US,False,moderate,Entire home/apt,2019.0,$863 ,$173 ,3.0,4.0,10/21/2018,0.31,4.0,1.0,0.0,"No smoking, drugs, loud volume, loud partying please. No outdoor shoes inside the house please, indoor slippers are provided. I don't charge cleaning fee so please help me keep the place clean and organized by cleaning up after yourself, thank you.",
34538097,The Blue Door | Modern 2 Rooms | Private Entrance,31086925067,verified,Terrell,Brooklyn,East New York,40.66827,-73.89174,United States,US,False,flexible,Private room,2005.0,$151 ,$30 ,2.0,19.0,12/20/2021,1.93,2.0,1.0,84.0,,
31177351,Cozy and spacious 1 bedroom apartment,60409143793,verified,Moshood,Queens,Springfield Gardens,40.67129,-73.75444,United States,US,False,flexible,Entire home/apt,2003.0,$455 ,$91 ,1.0,3.0,2/13/2022,1.61,2.0,1.0,179.0,,
20468254,Amazing Private Room in BK,85704296163,unconfirmed,Ann,Brooklyn,Bedford-Stuyvesant,40.69159,-73.9388,United States,US,False,flexible,Private room,2022.0,$848 ,$170 ,2.0,30.0,6/11/2019,2.98,5.0,3.0,314.0,"We ask that no alcohol or pork be brought into the home. Other than that, my home is your home. I simply ask that you please treat the home and its inhabitants with respect.",
44332033,Bay Ridge Apt,57940953167,unconfirmed,Luis,Brooklyn,Bay Ridge,40.62158,-74.02394,United States,US,False,moderate,Entire home/apt,2021.0,$892 ,$178 ,2.0,35.0,6/19/2019,1.17,3.0,1.0,325.0,,
37006325,Dream BK duplex HUGE private deck PRIME Wburg,28367600119,unconfirmed,Teddie,Brooklyn,Williamsburg,40.71951,-73.9572,United States,US,True,moderate,Entire home/apt,2017.0,$361 ,$72 ,30.0,19.0,6/29/2021,0.3,2.0,1.0,108.0,,
44454091,Charming Apt Mins Away from City,96837036722,verified,Hope,Brooklyn,Gowanus,40.67706,-73.98406,United States,US,False,moderate,Entire home/apt,2017.0,$372 ,$74 ,1.0,106.0,6/29/2019,3.78,4.0,2.0,341.0,"No smoking, No pets.  No shoes in the house. Visitors are permitted in the common area only. Please use the dining room to enjoy your meals. Also  refrain using an electronic device while having your meal. Quiet time between 10:00pm-6:00am.",
33207606,UNTITLED at Freeman - Bunk Bed Studio 801,54518848670,unconfirmed,Karen,Manhattan,Lower East Side,40.72088,-73.99333,United States,US,True,flexible,Entire home/apt,2006.0,$724 ,$145 ,2.0,17.0,1/4/2022,2.82,2.0,208.0,136.0,,
19217295,Private Apartment 30mins from Times Square,36921594437,unconfirmed,Christopher,Manhattan,Inwood,40.86903,-73.91825,United States,US,True,strict,Entire home/apt,2018.0,$75 ,$15 ,3.0,22.0,6/27/2019,2.06,5.0,1.0,251.0,Apartment is located in quiet neighborhood so noise is ok as long as it's not excessive.  We have a strict no-pet and no-smoking policy. This is our building policy and also a strongly enforced household policy.,
52777252,1 Private Bedroom in Beautiful Park Slope Apt.,70344888826,verified,Aaron,Brooklyn,South Slope,40.66711,-73.98341,United States,US,True,strict,Private room,2014.0,"$1,165 ",$233 ,10.0,0.0,,,3.0,1.0,0.0,"Be clean, honest and respectful to other people living in the building",
52435378,Inspiring & Tranquil Experience,81394583790,unconfirmed,Matt,Manhattan,Upper West Side,40.78648,-73.97923,United States,US,True,moderate,Shared room,2008.0,$105 ,$21 ,1.0,34.0,6/22/2019,2.01,2.0,4.0,363.0,,
32512260,Females only lovely shared room in Manhattan,86779700328,unconfirmed,Hailey Gokhan,Manhattan,Upper East Side,40.77114,-73.95176,United States,US,False,flexible,Shared room,2015.0,"$1,026 ",$205 ,2.0,2.0,1/17/2022,0.91,4.0,7.0,63.0,,
9691777,Top Floor Newly Renovated 1-Bedroom,32107785774,verified,Matthew,Brooklyn,Williamsburg,40.70832,-73.95336,United States,US,False,strict,Entire home/apt,2012.0,"$1,046 ",$209 ,4.0,12.0,11/28/2016,0.31,1.0,2.0,315.0,No kitchen access. No wifi - I do have a hot spot. No key given to you. No extra guest allowed.,
18256293,Prime Williamsburg location- Private bedrm & bath,38658391133,verified,Lauren,Brooklyn,Williamsburg,40.71686,-73.95638,United States,US,True,flexible,Private room,2016.0,$503 ,$101 ,2.0,17.0,6/17/2019,1.15,3.0,1.0,1.0,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
14697271,"Upper West side,Lincoln center,Luxury 2Bed 2Bath",21044499283,verified,Emily,Manhattan,Upper West Side,40.77578,-73.98923,United States,US,True,strict,Entire home/apt,2003.0,$160 ,$32 ,30.0,5.0,2/27/2019,0.26,5.0,25.0,254.0,Please leave the room as it was when you first came.,
52817017,Cozy mezzanine bdrm in charming Bklyn neighborhood,84258631698,verified,Marcus,Brooklyn,Sunset Park,40.66162,-73.99129,United States,US,False,strict,Private room,2015.0,$464 ,$93 ,2.0,45.0,7/5/2019,2.95,5.0,2.0,337.0,"No Smoking anywhere on the property!  DO NOT ask anyone but me how to get into the building or where the lock box is DO NOT mention airbnb to anyone around the building, or leave airbnb printouts laying around. Sheets, towels and other cleaning are done by me.  I do these things at different times.  Always before dinner time (or before you arrive it's a really late arrival). Probably before 3pm, during the school year at about 1pm usually.  If you have really specific needs, you should speak up ahead of time. Never assume cleaning will happen before 3pm.  12noon-3pm check ins are a courtesy. Occasionally cleaning happens 4pm-ish, always by 6pm and not after your arrival if arriving later.  Do not write reviews about beds that were unmade if you were allowed to check in early. In general no dogs please.  Other pets are generally allowed, if for instance you happen to travel with your kitty...or ferret (check first) Please confine trash to wastebaskets and take trash out (behind building",
10196026,Astoria-LIC Private Room,26834367019,unconfirmed,Cesar,Queens,Long Island City,40.76053,-73.92977,United States,US,True,strict,Private room,2020.0,$266 ,$53 ,2.0,27.0,8/21/2017,0.72,3.0,1.0,320.0,,
49943953,Cozy and close to Manhattan,68595042553,verified,Vytaute,Queens,Ridgewood,40.69901,-73.90168,United States,US,True,strict,Entire home/apt,2012.0,"$1,013 ",$203 ,3.0,111.0,6/26/2019,3.21,2.0,1.0,65.0,#NAME?,
27613912,Rare Find - 9bd/3ba Duplex - 15 mins to Manhattan,19035321870,verified,Anthony,Brooklyn,Williamsburg,40.71632,-73.94295,United States,US,True,strict,Entire home/apt,2011.0,"$1,186 ",$237 ,2.0,0.0,,,5.0,3.0,340.0,,
24364178,Stylish & Convenient 2BR off Park Ave,54112627409,verified,Svetlana,Manhattan,Murray Hill,40.7494,-73.9784,United States,US,False,flexible,Entire home/apt,2021.0,$671 ,$134 ,30.0,6.0,6/8/2019,1.94,4.0,1.0,135.0,"No smoking  and  Please respect each others space . When leaving out your space please dress respectful to other guess  though out the house . ( example , if you are in the house please wear a Robe of some sort .",
3916375,2,13773966622,verified,Eugene,Brooklyn,Bushwick,40.70315,-73.93124,United States,US,False,moderate,Private room,2016.0,$860 ,$172 ,2.0,2.0,11/1/2015,0.04,1.0,2.0,13.0,,
53897869,Cozy Brooklyn two level apartment with a backyard,84422842742,verified,Céline,Brooklyn,Bedford-Stuyvesant,40.68565,-73.92599,United States,US,False,strict,Entire home/apt,2015.0,"$1,198 ",$240 ,7.0,0.0,,,3.0,1.0,20.0,,
35290882,Good location♪ 5min from station!,12921769531,unconfirmed,Soya,Queens,Jackson Heights,40.75084,-73.87685,United States,US,True,moderate,Private room,2022.0,$306 ,$61 ,30.0,1.0,11/28/2021,0.24,4.0,171.0,9.0,,
28878679,Homestead: Home Away from Home,64501074444,verified,Marisela,Queens,Springfield Gardens,40.65928,-73.75783,United States,US,True,strict,Entire home/apt,2005.0,$59 ,$12 ,2.0,45.0,2/28/2022,4.55,3.0,2.0,339.0,,
16508263,Entire 2 bedroom top floor in Clinton Hill,80462278971,verified,Rocio,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95894,United States,US,True,strict,Entire home/apt,2012.0,$317 ,$63 ,28.0,2.0,2/5/2018,0.11,5.0,1.0,177.0,"* If you are booking a room, you must be the person staying in room. DO NOT book a room for somebody else!* *ALSO, please only book if you have a face photo in your profile!* This is a residential building, with professionals living throughout. Being respectful is a must! No loud music, No smoking and pets are NOT allowed in the building.  Also, only guests listed on the booking are allowed in this house. Strangers, friends and family members are not allowed inside the house. For your safety, and mine. :) Lost keys will result in a $50 fee to replace the locks in the house.",
